fakeid,date_obs,mjd_obs,expnum,exptime,ra,dec,band,ccdnum
171011,2014-01-03T02:57:45.849650,56660.12344733,270950,200.00000000,0.6123257762620743,-0.08145749050667915,z,23
171011,2014-01-03T03:01:34.964885,56660.12609913,270951,200.00000000,0.6123254634711164,-0.08145719846567369,z,23
171011,2014-01-10T03:07:23.897526,56667.13013770,272795,175.00000000,0.6116955363452757,-0.0805986180384735,g,23
171011,2014-01-10T03:10:50.145530,56667.13252483,272796,150.00000000,0.6116953892239497,-0.08059829648106995,r,23
171011,2014-01-10T03:13:51.187628,56667.13462023,272797,200.00000000,0.6116952601208261,-0.08059801420592898,i,23
171011,2014-01-10T03:17:41.074348,56667.13728095,272798,200.00000000,0.6116950962376163,-0.08059765575251324,z,23
171011,2014-01-10T03:21:29.778869,56667.13992800,272799,200.00000000,0.611694933254421,-0.08059729911883,z,23
171011,2014-01-19T01:03:06.025632,56676.04381974,275606,175.00000000,0.611472271739726,-0.07926925296108575,g,17
171011,2014-01-19T01:06:29.371866,56676.04617329,275607,150.00000000,0.6114722994941649,-0.07926886929016852,r,17
171011,2014-01-19T01:09:27.931023,56676.04823994,275608,200.00000000,0.6114723239033928,-0.07926853237353464,i,17
171011,2014-01-19T01:13:17.956395,56676.05090227,275609,200.00000000,0.6114723554003989,-0.07926809832841733,z,17
171011,2014-01-19T01:17:07.002906,56676.05355327,275610,200.00000000,0.6114723868218741,-0.07926766610933116,z,17
171011,2014-01-26T01:16:23.164255,56683.05304588,277835,175.00000000,0.6117594651623198,-0.07805585303717483,g,17
171011,2014-01-26T01:19:47.091534,56683.05540615,277836,150.00000000,0.6117596309448395,-0.07805542147564543,r,17
171011,2014-01-26T01:22:46.666536,56683.05748457,277837,200.00000000,0.6117597769687596,-0.07805504143738352,i,17
171011,2014-01-26T01:26:34.871195,56683.06012582,277838,200.00000000,0.611759962588672,-0.07805455846657243,z,17
171011,2014-01-26T01:30:24.994690,56683.06278929,277839,200.00000000,0.6117601498284155,-0.07805407141592763,z,17
171011,2014-02-03T01:25:22.209681,56691.05928483,280672,175.00000000,0.6125890269547244,-0.0765112149471321,g,12
171011,2014-02-03T01:28:46.176716,56691.06164556,280673,150.00000000,0.6125893499286759,-0.07651073713301115,r,12
171011,2014-02-03T01:31:46.553234,56691.06373326,280674,200.00000000,0.6125896355860773,-0.07651031457191515,i,12
171011,2014-02-03T01:35:35.831028,56691.06638693,280675,200.00000000,0.6125899987387532,-0.07650977743783398,z,12
171011,2014-02-03T01:39:24.242353,56691.06903058,280676,200.00000000,0.6125903605765205,-0.0765092423182247,z,12
171011,2014-02-10T00:44:44.609963,56698.03107187,283725,175.00000000,0.6137397762723582,-0.07505008252923222,g,12
171011,2014-02-10T00:48:07.762396,56698.03342318,283726,150.00000000,0.6137402299186697,-0.07504957401845147,r,12
171011,2014-02-10T00:51:08.038696,56698.03550971,283727,200.00000000,0.6137406325182728,-0.07504912276066812,i,12
171011,2014-02-10T00:54:56.713298,56698.03815640,283728,200.00000000,0.6137411432520704,-0.07504855034375256,z,12
171011,2014-02-10T00:58:44.499814,56698.04079282,283729,200.00000000,0.6137416520572346,-0.07504798013749253,z,12
171758,2013-10-10T02:56:33.394688,56575.12260873,242447,175.00000000,0.6380097318922714,-0.10774522592951005,g,24
171758,2013-10-10T02:59:58.103854,56575.12497805,242448,150.00000000,0.6380088871152394,-0.10774552612554511,r,24
171758,2013-10-10T03:02:58.215991,56575.12706268,242449,200.00000000,0.6380081438300289,-0.10774579024346106,i,24
171758,2013-10-10T03:06:47.275987,56575.12971384,242450,200.00000000,0.6380071985293893,-0.10774612612840553,z,24
171758,2013-10-10T03:10:36.838872,56575.13237082,242451,200.00000000,0.6380062511333671,-0.10774646273895867,z,24
171758,2013-10-14T02:40:48.319463,56579.11167036,243905,175.00000000,0.6365662353062567,-0.10823672603547389,g,24
171758,2013-10-14T02:44:13.191588,56579.11404157,243906,150.00000000,0.6365653654489962,-0.108237009561622,r,24
171758,2013-10-14T02:47:12.885398,56579.11612136,243907,200.00000000,0.6365646024844519,-0.10823725823428162,i,24
171758,2013-10-14T02:51:02.826257,56579.11878271,243908,200.00000000,0.6365636261605624,-0.10823757643029565,z,24
171758,2013-10-14T02:54:51.194277,56579.12142586,243909,200.00000000,0.6365626564986283,-0.10823789243649165,z,24
171758,2013-10-26T02:10:00.672595,56591.09028556,246851,175.00000000,0.6320409038854103,-0.10951821940084387,g,30
171758,2013-10-26T02:13:25.967127,56591.09266166,246852,150.00000000,0.6320399874091973,-0.10951844075667501,r,30
171758,2013-10-26T02:16:25.485570,56591.09473942,246853,200.00000000,0.6320391859989761,-0.1095186343082702,i,30
171758,2013-10-26T02:20:15.779525,56591.09740486,246854,200.00000000,0.6320381579104735,-0.10951888258856239,z,30
171758,2013-10-26T02:24:04.742975,56591.10005490,246855,200.00000000,0.6320371357560483,-0.10951912941676362,z,30
171758,2013-11-06T01:11:28.012464,56602.04962977,251083,175.00000000,0.6277966415859224,-0.11037733447495005,g,29
171758,2013-11-06T01:14:54.295892,56602.05201731,251084,150.00000000,0.6277957201965872,-0.11037748406301708,r,29
171758,2013-11-06T01:17:53.722297,56602.05409401,251085,200.00000000,0.627794918770999,-0.11037761416143563,i,29
171758,2013-11-06T01:21:43.341566,56602.05675164,251086,200.00000000,0.6277938931590685,-0.11037778063458338,z,29
171758,2013-11-06T01:25:33.701601,56602.05941784,251087,200.00000000,0.6277928642440876,-0.11037794762325438,z,29
171758,2013-11-10T01:16:58.014078,56606.05344924,252523,175.00000000,0.6262594247137808,-0.1106034928004694,g,29
171758,2013-11-10T01:20:20.402119,56606.05579169,252524,150.00000000,0.6262585308971779,-0.11060361043578804,r,29
171758,2013-11-10T01:23:19.355070,56606.05786291,252525,200.00000000,0.6262577405844102,-0.11060371443528154,i,29
171758,2013-11-10T01:27:07.805558,56606.06050701,252526,200.00000000,0.6262567316834179,-0.1106038471807756,z,29
171758,2013-11-10T01:30:58.420655,56606.06317616,252527,200.00000000,0.6262557132326164,-0.11060398116156353,z,29
171758,2013-11-19T01:15:46.675901,56615.05262356,255870,175.00000000,0.6228969821069217,-0.11092373264273675,g,28
171758,2013-11-19T01:19:11.568816,56615.05499501,255871,150.00000000,0.6228961189801328,-0.11092378148889633,r,28
171758,2013-11-19T01:22:12.941918,56615.05709423,255872,200.00000000,0.6228953549441927,-0.11092382471199576,i,28
171758,2013-11-19T01:26:04.843528,56615.05977828,255873,200.00000000,0.6228943780726764,-0.1109238799547109,z,28
171758,2013-11-19T01:29:56.306036,56615.06245725,255874,200.00000000,0.6228934030690322,-0.1109239350683691,z,28
171758,2013-11-29T03:12:51.971197,56625.13393485,258466,175.00000000,0.6193780633311478,-0.11095466795481584,g,27
171758,2013-11-29T03:16:16.451889,56625.13630153,258467,150.00000000,0.6193772776853652,-0.11095463289766669,r,27
171758,2013-11-29T03:19:16.747536,56625.13838828,258468,200.00000000,0.6193765849799578,-0.11095460197015036,i,27
171758,2013-11-29T03:23:06.155079,56625.14104346,258469,200.00000000,0.6193757036081273,-0.11095456259537596,z,27
171758,2013-11-29T03:26:57.118315,56625.14371665,258470,200.00000000,0.61937481628665,-0.11095452292789003,z,27
171758,2013-12-02T02:09:46.355511,56628.09011986,259324,175.00000000,0.618413979819568,-0.11089506435859155,g,27
171758,2013-12-02T02:13:10.585340,56628.09248363,259325,150.00000000,0.6184132232045012,-0.11089500398997855,r,27
171758,2013-12-02T02:16:11.098073,56628.09457289,259326,200.00000000,0.6184125544742952,-0.11089495061498122,i,27
171758,2013-12-02T02:20:00.629783,56628.09722951,259327,200.00000000,0.6184117041741676,-0.11089488272279929,z,27
171758,2013-12-02T02:23:49.432574,56628.09987769,259328,200.00000000,0.618410856603879,-0.11089481502061396,z,27
171758,2013-12-09T01:37:36.871766,56635.06778787,261937,175.00000000,0.6162897976897728,-0.11062786937866989,g,27
171758,2013-12-09T01:41:01.604783,56635.07015746,261938,150.00000000,0.6162891156658102,-0.11062774839441473,r,27
171758,2013-12-09T01:44:00.888006,56635.07223250,261939,200.00000000,0.6162885184454365,-0.11062764243255074,i,27
171758,2013-12-09T01:47:53.958204,56635.07493007,261940,200.00000000,0.6162877420844812,-0.1106275046574558,z,27
171758,2013-12-09T01:51:43.199262,56635.07758332,261941,200.00000000,0.6162869785139956,-0.11062736911999045,z,27
171758,2013-12-19T02:12:47.040652,56645.09221112,266119,175.00000000,0.6136713409545357,-0.10993425923350392,g,26
171758,2013-12-19T02:16:11.849372,56645.09458159,266120,150.00000000,0.6136707883551562,-0.10993405260309481,r,26
171758,2013-12-19T02:19:12.423859,56645.09667157,266121,200.00000000,0.6136703011701772,-0.10993387040593497,i,26
171758,2013-12-19T02:23:01.977909,56645.09932845,266122,200.00000000,0.6136696818767995,-0.10993363876669877,z,26
171758,2013-12-19T02:26:51.172294,56645.10198116,266123,200.00000000,0.6136690635951719,-0.10993340746540602,z,26
171758,2014-01-03T02:27:55.810590,56660.10272929,270941,175.00000000,0.6108787904582105,-0.10823502166332272,g,19
171758,2014-01-03T02:31:20.379958,56660.10509699,270942,150.00000000,0.6108784679890478,-0.10823469376353301,r,19
171758,2014-01-03T02:34:19.002117,56660.10716438,270943,200.00000000,0.6108781864532078,-0.10823440743913008,i,19
171758,2014-01-03T02:38:07.858317,56660.10981318,270944,200.00000000,0.6108778257843266,-0.10823404057130898,z,19
171758,2014-01-03T02:41:56.881472,56660.11246391,270945,200.00000000,0.6108774649012321,-0.10823367341313386,z,19
171758,2014-01-10T01:47:27.023762,56667.07461833,272771,175.00000000,0.6101006421476579,-0.1071930405643492,g,19
171758,2014-01-10T01:50:51.430142,56667.07698415,272772,150.00000000,0.6101004369073206,-0.10719266176973237,r,19
171758,2014-01-10T01:53:51.207947,56667.07906491,272773,200.00000000,0.6101002564293045,-0.10719232860172201,i,19
171758,2014-01-10T01:57:39.829465,56667.08171099,272774,200.00000000,0.6101000269623018,-0.10719190489697708,z,19
171758,2014-01-10T02:01:29.522005,56667.08436947,272775,200.00000000,0.6100997964710149,-0.10719147918640662,z,19
171758,2014-01-18T02:44:02.300648,56675.11391552,275271,175.00000000,0.6096371975001255,-0.10581353096235954,g,13
171758,2014-01-18T02:47:27.028612,56675.11628505,275272,150.00000000,0.6096371303454157,-0.10581309815236525,r,13
171758,2014-01-18T02:50:29.253326,56675.11839414,275273,200.00000000,0.6096370706068096,-0.10581271290341832,i,13
171758,2014-01-18T02:54:18.157296,56675.12104349,275274,200.00000000,0.6096369956115594,-0.10581222895123864,z,13
171758,2014-01-18T02:58:08.423083,56675.12370860,275275,200.00000000,0.609636920222032,-0.10581174210117573,z,13
171758,2014-01-25T02:17:11.143741,56682.09526787,277611,175.00000000,0.6096184032606958,-0.10447634234817713,g,13
171758,2014-01-25T02:20:35.600373,56682.09763426,277612,150.00000000,0.6096184577891586,-0.10447586888001108,r,13
171758,2014-01-25T02:23:36.385901,56682.09972669,277613,200.00000000,0.6096185060390052,-0.10447545021699889,i,13
171758,2014-01-25T02:27:27.083410,56682.10239680,277614,200.00000000,0.6096185676568205,-0.10447491595294477,z,13
171758,2014-01-25T02:31:18.648445,56682.10507695,277615,200.00000000,0.6096186295593018,-0.10447437966300756,z,13
171758,2014-02-02T00:50:45.509990,56690.03524896,280301,175.00000000,0.6100339032441602,-0.1028179008722092,g,8
171758,2014-02-02T00:54:12.867174,56690.03764893,280302,150.00000000,0.6100340988833104,-0.10281737979664105,r,8
171758,2014-02-02T00:57:11.082235,56690.03971160,280303,200.00000000,0.6100342670607671,-0.10281693194451738,i,8
171758,2014-02-02T01:00:59.926237,56690.04236026,280304,200.00000000,0.610034483061101,-0.10281635685049365,z,8
171758,2014-02-02T01:04:48.651264,56690.04500754,280305,200.00000000,0.6100346990002681,-0.10281578204193144,z,8
171758,2014-02-09T01:34:25.831664,56697.06557676,283360,175.00000000,0.610785063501792,-0.10124715437929839,g,8
171758,2014-02-09T01:37:49.736510,56697.06793677,283361,150.00000000,0.6107853746834624,-0.10124661330214249,r,8
171758,2014-02-09T01:40:47.962258,56697.06999956,283362,200.00000000,0.6107856467079358,-0.10124614035945272,i,8
171758,2014-02-09T01:44:38.081275,56697.07266298,283363,200.00000000,0.6107859979807976,-0.10124552970231869,z,8
171758,2014-02-09T01:48:29.269922,56697.07533877,283364,200.00000000,0.6107863509365199,-0.10124491619580706,z,8
173392,2013-09-12T05:05:56.073710,56547.21245456,233150,175.00000000,0.6096372692997203,-0.07075033493014962,g,3
173392,2013-09-12T05:09:20.981114,56547.21482617,233151,150.00000000,0.6096367434039822,-0.0707506223264892,r,3
173392,2013-09-12T05:12:19.538669,56547.21689281,233152,200.00000000,0.6096362851138517,-0.07075087276624273,i,3
173392,2013-09-12T05:16:10.268528,56547.21956329,233153,200.00000000,0.6096356928875152,-0.07075119638254417,z,3
173392,2013-09-12T05:19:59.564970,56547.22221719,233154,200.00000000,0.6096351043074453,-0.07075151798966192,z,3
173392,2013-09-16T07:02:07.652383,56551.29314413,234901,175.00000000,0.6086944253882811,-0.07124579748049378,g,3
173392,2013-09-16T07:05:32.706306,56551.29551743,234902,150.00000000,0.6086938554221132,-0.07124608587316647,r,3
173392,2013-09-16T07:08:32.154474,56551.29759438,234903,200.00000000,0.6086933566093415,-0.07124633825322312,i,3
173392,2013-09-16T07:12:21.188379,56551.30024524,234904,200.00000000,0.6086927199355837,-0.0712466603717007,z,3
173392,2013-09-16T07:16:10.730606,56551.30290197,234905,200.00000000,0.6086920818180471,-0.0712469832049687,z,3
173392,2013-09-21T05:51:45.290165,56556.24427419,236850,90.00000000,0.6074534416711003,-0.0718462707646698,Y,7
173392,2013-09-21T05:53:43.650056,56556.24564410,236851,90.00000000,0.6074530843342714,-0.07184643632118373,Y,7
173392,2013-09-21T06:03:42.129843,56556.25257095,236856,90.00000000,0.6074512773668209,-0.07184727344068566,Y,7
173392,2013-09-21T06:05:41.109713,56556.25394803,236857,90.00000000,0.6074509181125253,-0.0718474398615261,Y,7
173392,2013-09-21T06:07:39.790781,56556.25532165,236858,90.00000000,0.6074505597528941,-0.07184760586394924,Y,7
173392,2013-09-24T04:00:40.521595,56559.16713567,238042,175.00000000,0.6066742597099717,-0.0721982319642788,g,6
173392,2013-09-24T04:04:03.978992,56559.16949050,238043,150.00000000,0.6066736186922408,-0.07219851433262917,r,6
173392,2013-09-24T04:07:02.635085,56559.17155828,238044,200.00000000,0.6066730557968345,-0.07219876227868446,i,6
173392,2013-09-24T04:10:51.100162,56559.17420255,238045,200.00000000,0.6066723359437258,-0.0721990793491776,z,6
173392,2013-09-24T04:14:41.197140,56559.17686571,238046,200.00000000,0.6066716109221177,-0.07219939868167873,z,6
173392,2013-09-28T06:13:27.340589,56563.25934422,239010,175.00000000,0.6055296622272633,-0.07268504596486554,g,6
173392,2013-09-28T06:16:51.877667,56563.26171155,239011,150.00000000,0.6055289828983145,-0.07268532499514006,r,6
173392,2013-09-28T06:19:50.439624,56563.26377824,239012,200.00000000,0.6055283898248335,-0.07268556858728209,i,6
173392,2013-09-28T06:23:38.962230,56563.26642317,239013,200.00000000,0.6055276307913204,-0.07268588033138464,z,6
173392,2013-09-28T06:27:28.837847,56563.26908377,239014,200.00000000,0.6055268672396349,-0.07268619391695066,z,6
173392,2013-10-02T03:46:32.628432,56567.15732209,240509,175.00000000,0.6043860001452875,-0.07313937190263521,g,6
173392,2013-10-02T03:49:58.357371,56567.15970321,240510,150.00000000,0.6043852867514478,-0.07313964598106973,r,6
173392,2013-10-02T03:52:58.119744,56567.16178379,240511,200.00000000,0.6043846633861245,-0.07313988546227236,i,6
173392,2013-10-02T03:56:49.363337,56567.16446022,240512,200.00000000,0.604383861478971,-0.07314019352208244,z,6
173392,2013-10-02T04:00:39.029753,56567.16711840,240513,200.00000000,0.6043830650195022,-0.07314049947503427,z,6
173392,2013-10-10T03:16:06.119334,56575.13618194,242453,175.00000000,0.601907219022349,-0.07402735264811022,g,6
173392,2013-10-10T03:19:29.337755,56575.13853400,242454,150.00000000,0.6019064650094058,-0.07402760411602073,r,6
173392,2013-10-10T03:22:28.907064,56575.14061235,242455,200.00000000,0.6019057987330673,-0.07402782631420449,i,6
173392,2013-10-10T03:26:18.367376,56575.14326814,242456,200.00000000,0.6019049473267647,-0.0740281102395156,z,6
173392,2013-10-10T03:30:09.076626,56575.14593839,242457,200.00000000,0.6019040912707974,-0.07402839570143474,z,6
173392,2013-10-14T03:00:34.370496,56579.12539781,243911,175.00000000,0.6006121994351747,-0.07444354054722932,g,5
173392,2013-10-14T03:03:58.264274,56579.12775769,243912,150.00000000,0.6006114244587637,-0.07444378035198225,r,5
173392,2013-10-14T03:06:57.119591,56579.12982777,243913,200.00000000,0.6006107446426319,-0.07444399070184923,i,5
173392,2013-10-14T03:10:45.526661,56579.13247137,243914,200.00000000,0.6006098764730171,-0.07444425932017958,z,5
173392,2013-10-14T03:14:35.492302,56579.13513301,243915,200.00000000,0.6006090023670199,-0.0744445297614571,z,5
173392,2013-10-26T01:50:29.963914,56591.07673569,246845,175.00000000,0.5965932642760782,-0.07554457850684507,g,9
173392,2013-10-26T01:53:54.945796,56591.07910817,246846,150.00000000,0.5965924538573009,-0.07554477213472645,r,9
173392,2013-10-26T01:56:54.347799,56591.08118458,246847,200.00000000,0.5965917445693742,-0.07554494159071587,i,9
173392,2013-10-26T02:00:43.173906,56591.08383303,246848,200.00000000,0.5965908398743617,-0.07554515771864334,z,9
173392,2013-10-26T02:04:31.631877,56591.08647722,246849,200.00000000,0.5965899366316926,-0.0755453734853395,z,9
173392,2013-10-30T01:58:35.863371,56595.08235953,248297,175.00000000,0.5952226397746015,-0.07585556248051603,g,9
173392,2013-10-30T02:02:00.774409,56595.08473119,248298,150.00000000,0.5952218276197422,-0.07585573689351674,r,9
173392,2013-10-30T02:04:59.684650,56595.08680191,248299,200.00000000,0.5952211185178884,-0.07585588916588819,i,9
173392,2013-10-30T02:08:47.730791,56595.08944133,248300,200.00000000,0.5952202146685145,-0.07585608324529754,z,9
173392,2013-10-30T02:12:37.159303,56595.09209675,248301,200.00000000,0.5952193053403645,-0.07585627848639119,z,9
173392,2013-11-06T01:31:03.163637,56602.06323106,251089,175.00000000,0.5928397959166724,-0.07631543907710961,g,8
173392,2013-11-06T01:34:27.038530,56602.06559072,251090,150.00000000,0.59283899549259,-0.07631557567096232,r,8
173392,2013-11-06T01:37:28.214220,56602.06768766,251091,200.00000000,0.5928382841910511,-0.0763156970455122,i,8
173392,2013-11-06T01:41:21.321310,56602.07038566,251092,200.00000000,0.5928373690110211,-0.07631585319496634,z,8
173392,2013-11-06T01:45:14.056611,56602.07307936,251093,200.00000000,0.5928364552972105,-0.07631600907812514,z,8
173392,2013-11-11T00:48:29.882438,56607.03367919,252732,175.00000000,0.5911674234210574,-0.07657319751298124,g,8
173392,2013-11-11T00:51:56.261896,56607.03606785,252733,150.00000000,0.5911666274703385,-0.07657330668083057,r,8
173392,2013-11-11T00:54:56.051464,56607.03814874,252734,200.00000000,0.5911659340767083,-0.07657340177179484,i,8
173392,2013-11-11T00:58:45.307287,56607.04080217,252735,200.00000000,0.5911650499161925,-0.07657352300969388,z,8
173392,2013-11-11T01:02:35.320071,56607.04346435,252736,200.00000000,0.5911641628469196,-0.07657364463006311,z,8
173392,2013-11-19T00:32:52.357116,56615.02282821,255857,175.00000000,0.5885622007953755,-0.07685586468003801,g,8
173392,2013-11-19T00:36:18.931942,56615.02521912,255858,150.00000000,0.5885614408961759,-0.07685592399411291,r,8
173392,2013-11-19T00:39:18.867854,56615.02730171,255859,200.00000000,0.588560779000941,-0.07685597564671857,i,8
173392,2013-11-19T00:43:06.981203,56615.02994191,255860,200.00000000,0.5885599398994036,-0.07685604111232479,z,8
173392,2013-11-19T00:46:57.222423,56615.03260674,255861,200.00000000,0.5885590929872454,-0.07685610716946857,z,8
179894,2013-09-08T07:46:51.604110,56543.32420838,231599,175.00000000,0.6012928562572741,-0.06938209281394783,g,2
179894,2013-09-08T07:50:15.940723,56543.32657339,231600,150.00000000,0.6012922957702518,-0.06938239533181273,r,2
179894,2013-09-08T07:53:14.185659,56543.32863641,231601,200.00000000,0.6012918068253967,-0.06938265922335315,i,2
179894,2013-09-08T07:57:05.523963,56543.33131393,231602,200.00000000,0.6012911722033193,-0.06938300172249331,z,2
179894,2013-09-08T08:00:56.762847,56543.33399031,231603,200.00000000,0.6012905378128157,-0.06938334407771034,z,2
179894,2013-09-12T05:05:56.073710,56547.21245456,233150,175.00000000,0.6003287898680598,-0.06988230339224209,g,2
179894,2013-09-12T05:09:20.981114,56547.21482617,233151,150.00000000,0.6003281763490937,-0.06988260986818437,r,2
179894,2013-09-12T05:12:19.538669,56547.21689281,233152,200.00000000,0.6003276417001281,-0.06988287693418817,i,2
179894,2013-09-12T05:16:10.268528,56547.21956329,233153,200.00000000,0.6003269507991281,-0.06988322203495738,z,2
179894,2013-09-12T05:19:59.564970,56547.22221719,233154,200.00000000,0.6003262641521421,-0.06988356499332919,z,2
179894,2013-09-16T07:02:07.652383,56551.29314413,234901,175.00000000,0.5992291157978985,-0.07041080714017042,g,2
179894,2013-09-16T07:05:32.706306,56551.29551743,234902,150.00000000,0.5992284511773432,-0.07041111481880583,r,2
179894,2013-09-16T07:08:32.154474,56551.29759438,234903,200.00000000,0.5992278695267852,-0.07041138407653869,i,2
179894,2013-09-16T07:12:21.188379,56551.30024524,234904,200.00000000,0.5992271271208794,-0.07041172773640846,z,2
179894,2013-09-16T07:16:10.730606,56551.30290197,234905,200.00000000,0.5992263830316484,-0.0704120721589027,z,2
179894,2013-09-21T05:51:45.290165,56556.24427419,236850,90.00000000,0.5977824433689334,-0.07105139460618365,Y,1
179894,2013-09-21T05:53:43.650056,56556.24564410,236851,90.00000000,0.5977820269168492,-0.07105157118411902,Y,1
179894,2013-09-21T05:55:43.209156,56556.24702788,236852,90.00000000,0.5977816062365043,-0.07105174955057861,Y,1
179894,2013-09-21T05:57:42.168348,56556.24840473,236853,90.00000000,0.5977811876582019,-0.07105192702150427,Y,1
179894,2013-09-21T05:59:41.731576,56556.24978856,236854,90.00000000,0.597780766945654,-0.07105210539302428,Y,1
179894,2013-09-21T06:01:41.020138,56556.25116921,236855,90.00000000,0.5977803471907596,-0.07105228335423155,Y,1
179894,2013-09-21T06:03:42.129843,56556.25257095,236856,90.00000000,0.5977799210185688,-0.0710524640317586,Y,1
179894,2013-09-21T06:05:41.109713,56556.25394803,236857,90.00000000,0.5977795023321899,-0.07105264153133954,Y,1
179894,2013-09-21T06:07:39.790781,56556.25532165,236858,90.00000000,0.5977790846885461,-0.07105281858461272,Y,1
179894,2013-09-21T06:09:38.033821,56556.25669021,236859,90.00000000,0.5977786685776597,-0.07105299498387918,Y,1
179894,2013-09-24T04:00:40.521595,56559.16713567,238042,175.00000000,0.596874507215887,-0.07142668305547066,g,1
179894,2013-09-24T04:04:03.978992,56559.16949050,238043,150.00000000,0.5968737603957064,-0.07142698403783483,r,1
179894,2013-09-24T04:07:02.635085,56559.17155828,238044,200.00000000,0.5968731045924082,-0.07142724832859292,i,1
179894,2013-09-24T04:10:51.100162,56559.17420255,238045,200.00000000,0.5968722659252003,-0.07142758630028347,z,1
179894,2013-09-24T04:14:41.197140,56559.17686571,238046,200.00000000,0.5968714212366663,-0.0714279266828533,z,1
179894,2013-09-28T06:13:27.340589,56563.25934422,239010,175.00000000,0.5955413041840667,-0.07194524052066964,g,4
179894,2013-09-28T06:16:51.877667,56563.26171155,239011,150.00000000,0.595540513103053,-0.07194553750701922,r,4
179894,2013-09-28T06:19:50.439624,56563.26377824,239012,200.00000000,0.5955398224670224,-0.07194579677446941,i,4
179894,2013-09-28T06:23:38.962230,56563.26642317,239013,200.00000000,0.5955389385702364,-0.0719461285791495,z,4
179894,2013-09-28T06:27:28.837847,56563.26908377,239014,200.00000000,0.595538049412303,-0.07194646234338536,z,4
179894,2013-10-02T03:46:32.628432,56567.15732209,240509,175.00000000,0.5942098228426385,-0.07242831444420506,g,4
179894,2013-10-02T03:49:58.357371,56567.15970321,240510,150.00000000,0.5942089924907151,-0.07242860552886979,r,4
179894,2013-10-02T03:52:58.119744,56567.16178379,240511,200.00000000,0.594208266927326,-0.07242885986921004,i,4
179894,2013-10-02T03:56:49.363337,56567.16446022,240512,200.00000000,0.5942073335512295,-0.07242918704275908,z,4
179894,2013-10-02T04:00:39.029753,56567.16711840,240513,200.00000000,0.5942064065162523,-0.07242951197814884,z,4
179894,2013-10-10T03:16:06.119334,56575.13618194,242453,175.00000000,0.5913262197336567,-0.07336833111719049,g,4
179894,2013-10-10T03:19:29.337755,56575.13853400,242454,150.00000000,0.5913253430707877,-0.07336859624020281,r,4
179894,2013-10-10T03:22:28.907064,56575.14061235,242455,200.00000000,0.5913245684162757,-0.0733688305034717,i,4
179894,2013-10-10T03:26:18.367376,56575.14326814,242456,200.00000000,0.5913235785184449,-0.07336912984472083,z,4
179894,2013-10-10T03:30:09.076626,56575.14593839,242457,200.00000000,0.5913225832150237,-0.07336943080504917,z,4
180536,2013-09-20T03:38:47.110604,56555.15193415,236500,90.00000000,0.6221021325174447,-0.09518934498046366,Y,2
180536,2013-09-20T03:40:47.177919,56555.15332382,236501,90.00000000,0.6221017891062063,-0.09518962095389857,Y,2
180536,2013-09-20T03:42:48.029905,56555.15472257,236502,90.00000000,0.6221014434415031,-0.09518989873027897,Y,2
180536,2013-09-20T03:44:47.695931,56555.15610759,236503,90.00000000,0.6221011011598492,-0.09519017378013461,Y,2
180536,2013-09-20T03:46:47.506922,56555.15749429,236504,90.00000000,0.622100758454501,-0.09519044916258038,Y,2
180536,2013-09-20T03:48:45.905982,56555.15886465,236505,90.00000000,0.6221004197789282,-0.09519072129914194,Y,2
180536,2013-09-20T03:50:45.348700,56555.16024709,236506,90.00000000,0.6221000781090598,-0.09519099583391455,Y,2
180536,2013-09-20T03:52:45.592294,56555.16163880,236507,90.00000000,0.6220997341391704,-0.0951912722088612,Y,2
180536,2013-09-20T03:54:46.463700,56555.16303777,236508,90.00000000,0.6220993883641747,-0.09519155002618668,Y,2
180536,2013-09-20T03:56:45.083309,56555.16441069,236509,90.00000000,0.622099049021905,-0.09519182266725566,Y,2
180536,2013-09-23T07:25:00.534471,56558.30903396,237785,175.00000000,0.6212989379347095,-0.09581443315775891,g,2
180536,2013-09-23T07:28:24.782519,56558.31139795,237786,150.00000000,0.6212983195849874,-0.09581489957689629,r,2
180536,2013-09-23T07:31:23.285344,56558.31346395,237787,200.00000000,0.6212977791571677,-0.09581530720217345,i,2
180536,2013-09-23T07:35:10.926079,56558.31609868,237788,200.00000000,0.6212970899339118,-0.09581582703463948,z,2
180536,2013-09-23T07:38:59.297307,56558.31874187,237789,200.00000000,0.6212963984679525,-0.0958163485317503,z,2
180536,2013-09-28T03:42:56.554650,56563.15482123,238967,175.00000000,0.6199809597671605,-0.09676350964902801,g,2
180536,2013-09-28T03:46:19.379966,56563.15716875,238968,150.00000000,0.6199802976675532,-0.09676396546302683,r,2
180536,2013-09-28T03:49:19.917965,56563.15925831,238969,200.00000000,0.6199797083037818,-0.0967643711865366,i,2
180536,2013-09-28T03:53:12.187735,56563.16194662,238970,200.00000000,0.6199789500367312,-0.09676489316187468,z,2
180536,2013-09-28T03:57:01.663342,56563.16460259,238971,200.00000000,0.6199782008631478,-0.09676540885229011,z,2
180536,2013-10-10T02:56:33.394688,56575.12260873,242447,175.00000000,0.6163507468561761,-0.0990121384333417,g,4
180536,2013-10-10T02:59:58.103854,56575.12497805,242448,150.00000000,0.6163499843586249,-0.09901256513722714,r,4
180536,2013-10-10T03:02:58.215991,56575.12706268,242449,200.00000000,0.6163493134676721,-0.09901294056290233,i,4
